CustomerID,Age,Gender,Region,Job,MaritalStatus,Dependents,ImmigrationStatus,Income,HouseholdIncome,CreditScore,DebtToIncomeRatio,HasDefaultedBefore,Class,BranchID,HistoryStart
108731,42,Female,Langley,Engineer,Married,3,Citizen,95100.0,183900.0,602,0.086710558808032,0,Basic,10680-016,2020-06-30
108732,56,Female,Richmond,Manager,Single,0,Citizen,212900.0,212900.0,663,0.176368943124241,0,Premium,10070-016,2016-12-30
108733,62,Female,Vancouver,Engineer,Married,1,Citizen,116800.0,213500.0,647,0.162770605257256,0,Advance,00050-016,2016-01-30
108734,61,Female,Vancouver,Doctor,Married,1,Work Permit,188600.0,366100.0,604,0.185935481449666,0,Advance,00020-016,2022-10-30
108735,24,Male,Vancouver,Nurse,Single,0,Citizen,88100.0,88100.0,719,0.0762784327660731,0,Basic,10760-016,2019-05-30
108736,46,Female,Kamloops,Technician,Single,0,Citizen,61200.0,61200.0,610,0.452911979953091,1,Basic,10460-016,2015-08-30
108737,66,Male,Victoria,Nurse,Married,4,Citizen,65200.0,125400.0,631,0.440348978731253,0,Basic,10600-016,2018-03-30
108738,59,Male,Vancouver,Doctor,Married,2,Citizen,410800.0,748100.0,565,0.287218446389463,0,Premium,10060-016,2019-09-30
108739,66,Male,Nanaimo,Doctor,Single,0,Work Permit,197800.0,197800.0,677,0.362360478271126,0,Advance,10640-016,2023-01-30
108740,41,Female,Langley,Engineer,Married,0,Citizen,131000.0,249400.0,691,0.133739748413557,0,Advance,10680-016,2017-01-30
108741,73,Female,Langley,Engineer,Single,0,Permanent Resident,124900.0,124900.0,623,0.112187775693204,0,Advance,10680-016,2021-02-28
108742,65,Female,Kelowna,Software Developer,Single,0,Citizen,111100.0,111100.0,664,0.6354297160982,0,Advance,10430-016,2019-04-30
108743,66,Male,Langley,Veterinarian,Married,0,Work Permit,215900.0,419600.0,645,0.104134736446267,0,Premium,10680-016,2023-03-30
108744,55,Male,Victoria,Software Developer,Single,0,Work Permit,88400.0,88400.0,619,0.0969711514589411,0,Basic,10580-016,2022-06-30
108745,42,Female,Kamloops,Manager,Married,2,Citizen,114900.0,228100.0,633,0.184452448664398,0,Advance,10460-016,2018-03-30
108746,69,Female,Victoria,Veterinarian,Married,1,Citizen,296400.0,550200.0,717,1.39261279220541,0,Premium,10600-016,2019-02-28
108747,44,Female,Vancouver,Doctor,Married,1,Permanent Resident,366100.0,681700.0,684,0.338346899538371,0,Premium,10100-016,2023-04-30
108748,27,Male,Vancouver,Veterinarian,Married,0,Citizen,247200.0,474600.0,635,0.0500193949177534,0,Premium,10150-016,2021-02-28
108749,72,Male,Surrey,Engineer,Married,0,Citizen,102300.0,194600.0,699,0.213216873677155,0,Basic,10130-016,2019-03-30
108750,74,Female,Coquitlam,Veterinarian,Single,0,Citizen,156900.0,156900.0,719,0.30683384800723,0,Advance,10170-016,2018-02-28
108751,34,Male,Chilliwack,Software Developer,Married,4,Citizen,164000.0,314900.0,641,0.124648149249823,0,Advance,10660-016,2015-05-30
108752,70,Female,Victoria,Doctor,Single,0,Citizen,407600.0,407600.0,735,0.167056583768709,0,Premium,10580-016,2020-02-29
108753,44,Female,Vernon,Software Developer,Married,2,Permanent Resident,129100.0,242400.0,622,0.0951573977193947,0,Advance,10420-016,2022-02-28
108754,30,Female,Burnaby,Nurse,Married,4,Permanent Resident,88600.0,157900.0,660,0.0782275410108633,0,Basic,10730-016,2023-01-30
108755,38,Male,Vancouver,Manager,Married,2,Permanent Resident,158900.0,271600.0,600,0.190546977017112,0,Advance,10760-016,2021-07-30
108756,23,Male,West Vancouver,Technician,Single,0,Work Permit,77500.0,77500.0,571,0.484101367519355,0,Basic,00510-016,2022-05-30
108757,40,Male,Vancouver,Nurse,Married,0,Citizen,55800.0,98300.0,717,0.253644041239632,0,Basic,10210-016,2017-10-30
108758,40,Female,Maple Ridge,Manager,Married,2,Citizen,119400.0,203800.0,626,0.600315807428357,0,Advance,10690-016,2019-04-30
108759,28,Female,Port Coquitlam,Manager,Divorced,0,Citizen,104200.0,197100.0,664,0.733166366137204,0,Basic,10710-016,2017-05-30
108760,63,Female,Langley,Nurse,Divorced,0,Work Permit,63500.0,110000.0,685,0.422884786563422,0,Basic,10680-016,2022-04-30
108761,63,Male,Surrey,Software Developer,Married,2,Citizen,152200.0,273200.0,671,0.150705987629076,0,Advance,10130-016,2016-02-29
108762,41,Female,Abbotsford,Software Developer,Married,4,Citizen,129800.0,241400.0,677,0.171968128380105,0,Advance,10670-016,2020-06-30
108763,30,Male,Victoria,Doctor,Widowed,0,Citizen,397400.0,692900.0,702,1.19152421396653,0,Premium,10600-016,2019-03-30
108764,38,Female,Vancouver,Technician,Married,0,Work Permit,58300.0,101800.0,724,1.30965825203996,0,Basic,10080-016,2022-05-30
108765,48,Female,Nanaimo,Technician,Married,4,Work Permit,71800.0,140200.0,688,0.196477348402114,0,Basic,10640-016,2022-08-30
108766,68,Male,Surrey,Manager,Married,1,Permanent Resident,107500.0,211500.0,621,0.41079550866064,0,Basic,10130-016,2021-03-30
108767,23,Male,Vancouver,Technician,Single,0,Citizen,68300.0,68300.0,649,0.0316211724196838,0,Basic,00110-016,2020-05-30
108768,57,Female,New Westminster,Nurse,Single,0,Citizen,79400.0,79400.0,669,0.141838927273229,0,Basic,10040-016,2017-11-30
108769,40,Male,Richmond,Doctor,Married,3,Citizen,348800.0,596800.0,689,0.352983857549567,0,Premium,10070-016,2020-07-30
108770,38,Male,Abbotsford,Technician,Single,0,Citizen,60200.0,60200.0,603,0.112832541780276,0,Basic,10670-016,2018-03-30
108771,26,Female,Victoria,Engineer,Married,2,Citizen,86100.0,175600.0,634,0.141677443050355,0,Basic,10580-016,2017-12-30
108772,60,Female,Port Coquitlam,Manager,Single,0,Citizen,173100.0,173100.0,723,0.0922737109680835,0,Advance,10710-016,2019-08-30
108773,39,Male,Langley,Engineer,Married,1,Citizen,149400.0,298100.0,553,0.344995183508201,1,Basic,10680-016,2019-06-30
108774,74,Male,Vancouver,Manager,Married,2,Permanent Resident,127900.0,245400.0,549,0.217856576354448,0,Advance,00090-016,2020-09-30
108775,28,Female,Kamloops,Manager,Single,0,Permanent Resident,116600.0,116600.0,773,0.132826549778367,0,Advance,10460-016,2022-09-30
108776,38,Male,Vernon,Nurse,Single,0,Citizen,62600.0,62600.0,747,0.152676615578571,0,Basic,10420-016,2019-02-28
108777,60,Male,Coquitlam,Veterinarian,Single,0,Work Permit,322400.0,322400.0,616,0.109121297564019,0,Premium,10170-016,2023-01-30
108778,57,Male,Vancouver,Software Developer,Divorced,0,Citizen,168000.0,339800.0,550,0.15631626315605,1,Basic,00160-016,2017-12-30
108779,61,Male,Surrey,Veterinarian,Single,0,Citizen,128600.0,128600.0,689,0.572531249862896,0,Advance,10130-016,2019-02-28
108780,66,Male,Vancouver,Technician,Divorced,0,Citizen,65800.0,114500.0,677,0.385431532427723,0,Basic,00160-016,2018-02-28
108781,25,Female,Richmond,Engineer,Widowed,0,Work Permit,112800.0,233600.0,678,0.0409759960574403,0,Advance,10070-016,2022-01-30
108782,59,Female,Surrey,Technician,Married,2,Citizen,76500.0,149800.0,672,0.282939308959985,0,Basic,10130-016,2017-12-30
108783,46,Female,Richmond,Manager,Divorced,0,Work Permit,105900.0,202900.0,689,0.0945866524859313,0,Basic,10120-016,2021-06-30
108784,26,Female,Vernon,Engineer,Married,1,Citizen,125600.0,245900.0,687,0.560297581135747,0,Advance,10420-016,2019-06-30
108785,51,Male,Maple Ridge,Engineer,Married,3,Permanent Resident,132600.0,270400.0,707,0.333074156690192,0,Advance,10690-016,2021-01-30
108786,33,Female,Surrey,Doctor,Married,3,Citizen,389800.0,784900.0,641,0.248516212476718,0,Premium,10130-016,2015-05-30
108787,25,Female,Burnaby,Technician,Single,0,Permanent Resident,52700.0,52700.0,676,0.100874443820832,0,Basic,00140-016,2022-04-30
108788,45,Female,Richmond,Engineer,Single,0,Work Permit,124000.0,124000.0,669,0.22350167223703,0,Advance,10120-016,2021-07-30
108789,50,Male,Vernon,Veterinarian,Married,2,Work Permit,193700.0,336900.0,606,0.0863134150928796,0,Advance,10420-016,2022-09-30
108790,30,Female,Maple Ridge,Technician,Single,0,Permanent Resident,64000.0,64000.0,661,0.419082081907573,0,Basic,10690-016,2021-03-30
108791,25,Female,Langley,Engineer,Single,0,Citizen,139100.0,139100.0,608,0.340724340552645,0,Advance,10680-016,2018-05-30
108792,72,Female,Langley,Software Developer,Married,1,Citizen,80500.0,161500.0,595,0.181509785406977,0,Basic,10680-016,2016-09-30
108793,45,Female,Maple Ridge,Nurse,Married,1,Permanent Resident,56700.0,114900.0,618,0.33957627941989,0,Basic,10690-016,2020-12-30
108794,35,Female,Burnaby,Doctor,Married,0,Citizen,442400.0,756800.0,575,0.143529447040739,0,Premium,10730-016,2018-01-30
108795,26,Female,Nanaimo,Manager,Married,3,Permanent Resident,121300.0,246400.0,642,0.651952290926044,1,Basic,10640-016,2020-06-30
108796,39,Female,Surrey,Nurse,Married,5,Citizen,58200.0,99100.0,556,0.0796355289499249,0,Basic,10200-016,2018-11-30
108797,63,Male,Langley,Doctor,Married,5,Citizen,350400.0,652000.0,663,0.281614297670156,0,Premium,10680-016,2019-01-30
108798,40,Male,Richmond,Technician,Single,0,Citizen,64800.0,64800.0,704,0.604473590188861,0,Basic,10070-016,2017-09-30
108799,33,Female,Vancouver,Doctor,Married,2,Citizen,181800.0,361100.0,670,0.298993330759685,0,Advance,10760-016,2019-07-30
108800,39,Female,Chilliwack,Nurse,Widowed,0,Citizen,77500.0,158100.0,669,0.503336699343057,0,Basic,10660-016,2020-02-29
108801,38,Female,Vancouver,Nurse,Divorced,0,Citizen,90000.0,174500.0,604,0.281195551436816,0,Basic,10380-016,2016-02-29
108802,51,Male,Port Coquitlam,Nurse,Married,3,Citizen,56400.0,115600.0,665,0.409291574623492,1,Basic,10710-016,2021-05-30
108803,45,Female,Abbotsford,Nurse,Married,1,Permanent Resident,69200.0,118900.0,665,0.160257677389909,0,Basic,10670-016,2021-05-30
108804,32,Female,New Westminster,Manager,Married,3,Citizen,94500.0,182800.0,641,0.089461168812071,0,Basic,10040-016,2018-04-30
108805,56,Female,Surrey,Software Developer,Single,0,Work Permit,74600.0,74600.0,689,0.168805258168263,0,Basic,10130-016,2023-05-30
108806,44,Male,Vancouver,Doctor,Married,2,Citizen,166000.0,296800.0,698,0.492734644164176,0,Advance,00110-016,2016-10-30
108807,38,Male,Vancouver,Software Developer,Divorced,1,Permanent Resident,158800.0,319500.0,677,0.163821903750934,0,Advance,00050-016,2021-11-30
108808,22,Male,Vancouver,Nurse,Divorced,0,Citizen,81600.0,158000.0,786,0.292745534333669,0,Basic,10760-016,2021-05-30
108809,36,Male,Abbotsford,Software Developer,Divorced,0,Citizen,127100.0,223400.0,560,0.240845931990975,0,Advance,10670-016,2019-11-30
108810,53,Male,Burnaby,Software Developer,Divorced,0,Citizen,185200.0,355800.0,642,0.188314610964449,0,Advance,10300-016,2019-04-30
108811,30,Female,Langley,Manager,Married,0,Citizen,218900.0,450400.0,722,0.468957480518022,0,Premium,10680-016,2020-08-30
108812,36,Female,West Vancouver,Nurse,Married,0,Permanent Resident,58300.0,104300.0,557,0.393569989894606,0,Basic,00510-016,2021-09-30
108813,49,Female,Prince George,Veterinarian,Married,1,Permanent Resident,320200.0,660300.0,655,0.264891906349635,0,Premium,10400-016,2021-12-30
108814,45,Male,West Vancouver,Technician,Divorced,0,Citizen,75800.0,144400.0,628,0.33281253762079,0,Basic,00510-016,2020-12-30
108815,56,Female,New Westminster,Veterinarian,Married,4,Permanent Resident,274700.0,569100.0,632,0.613565336326395,0,Premium,10040-016,2022-08-30
108816,43,Male,Vancouver,Nurse,Divorced,0,Citizen,80200.0,150300.0,587,0.0802040004018363,0,Basic,00020-016,2018-02-28
108817,48,Female,Vancouver,Software Developer,Single,0,Permanent Resident,130600.0,130600.0,615,0.822680791232676,0,Advance,10030-016,2022-01-30
108818,40,Male,Coquitlam,Technician,Single,0,Citizen,50300.0,50300.0,650,0.278885807525592,0,Basic,10170-016,2016-07-30
108819,66,Male,Burnaby,Veterinarian,Single,0,Citizen,307900.0,307900.0,624,0.279411184550122,1,Basic,00140-016,2016-01-30
108820,33,Male,Victoria,Doctor,Widowed,0,Citizen,204700.0,372900.0,622,0.294357898540426,0,Premium,10600-016,2019-03-30
108821,41,Male,Nanaimo,Software Developer,Single,0,Work Permit,68300.0,68300.0,669,0.0494271093666089,0,Basic,10640-016,2023-05-30
108822,22,Male,Burnaby,Software Developer,Single,0,Citizen,166300.0,166300.0,708,0.278499280683765,0,Advance,00140-016,2021-05-30
108823,42,Male,Kelowna,Engineer,Married,0,Citizen,112700.0,232300.0,696,0.336328598911818,0,Advance,10250-016,2017-11-30
108824,70,Male,Kamloops,Engineer,Married,1,Citizen,90100.0,186400.0,680,0.152233595385906,0,Basic,10460-016,2021-04-30
108825,66,Male,Surrey,Doctor,Single,0,Citizen,268700.0,268700.0,610,0.55405358500626,0,Premium,10130-016,2020-04-30
108826,22,Male,Surrey,Engineer,Single,0,Citizen,109500.0,109500.0,611,0.708684312521773,1,Basic,10130-016,2021-05-30
108827,31,Male,Surrey,Software Developer,Married,3,Citizen,169700.0,305000.0,643,0.229711259558311,0,Advance,10130-016,2019-04-30
108828,68,Male,Coquitlam,Doctor,Single,0,Work Permit,302400.0,302400.0,604,0.427181531443426,0,Premium,10170-016,2023-01-30
108829,53,Male,Vancouver,Nurse,Married,0,Permanent Resident,55500.0,101400.0,678,0.0330583012676085,0,Basic,10150-016,2020-10-30
108830,60,Male,Abbotsford,Doctor,Single,0,Work Permit,353400.0,353400.0,704,0.112883411569161,0,Premium,10670-016,2021-09-30
108831,43,Female,Surrey,Nurse,Married,2,Citizen,66700.0,124600.0,599,0.355983023015196,1,Basic,10200-016,2021-03-30
108832,39,Female,Burnaby,Software Developer,Married,4,Citizen,144600.0,264800.0,642,0.243023160302983,0,Advance,10730-016,2019-05-30
108833,69,Female,Richmond,Engineer,Married,2,Citizen,104800.0,199600.0,584,0.0687661119473376,0,Basic,10120-016,2018-07-30
108834,67,Male,Burnaby,Software Developer,Married,1,Citizen,156200.0,291400.0,729,0.137508267867381,0,Advance,10730-016,2020-03-30
108835,53,Female,Vancouver,Doctor,Single,0,Work Permit,395100.0,395100.0,728,0.0543393905998087,0,Premium,10230-016,2022-09-30
108836,48,Male,Surrey,Veterinarian,Married,0,Permanent Resident,229000.0,436800.0,729,0.435186398680108,0,Premium,10200-016,2022-11-30
108837,49,Female,Surrey,Nurse,Married,0,Citizen,88600.0,176500.0,681,0.135062770147308,0,Basic,10200-016,2021-03-30
108838,39,Female,Surrey,Veterinarian,Married,1,Permanent Resident,307000.0,549600.0,766,0.0716315926740507,0,Premium,10200-016,2021-07-30
108839,60,Female,Surrey,Nurse,Married,1,Work Permit,87100.0,182000.0,631,0.240600517663673,0,Basic,10130-016,2023-01-30
108840,70,Male,Surrey,Veterinarian,Single,0,Permanent Resident,300600.0,300600.0,567,0.557928667012768,0,Premium,10130-016,2021-05-30
108841,50,Female,Vancouver,Doctor,Single,0,Citizen,350800.0,350800.0,612,0.221923637146825,0,Premium,10100-016,2017-03-30
108842,39,Female,Vancouver,Manager,Married,0,Citizen,140900.0,258600.0,618,0.141598316503868,0,Advance,00090-016,2019-04-30
108843,65,Male,Richmond,Nurse,Single,0,Citizen,76300.0,76300.0,670,0.133428582020555,0,Basic,10290-016,2017-01-30
108844,29,Male,Coquitlam,Manager,Single,0,Permanent Resident,135000.0,135000.0,651,0.603962567527822,0,Advance,10170-016,2021-10-30
108845,52,Female,Port Coquitlam,Software Developer,Married,1,Permanent Resident,175700.0,347200.0,641,0.0398635688920944,0,Advance,10710-016,2022-07-30
108846,55,Female,Vancouver,Nurse,Widowed,0,Citizen,57700.0,98400.0,727,0.103434932185117,0,Basic,00160-016,2016-06-30
108847,28,Female,Vancouver,Manager,Single,0,Citizen,168500.0,168500.0,754,0.12758950382717,0,Advance,00050-016,2019-10-30
108848,57,Male,Surrey,Nurse,Married,1,Permanent Resident,83300.0,157800.0,662,0.067749638764586,0,Basic,10130-016,2023-01-30
108849,39,Female,Penticton,Manager,Single,0,Citizen,203200.0,203200.0,649,0.205010400423858,1,Basic,01850-016,2019-06-30
108850,59,Female,Vancouver,Veterinarian,Married,1,Citizen,239800.0,430300.0,605,0.0883654802541733,0,Premium,00020-016,2017-02-28
108851,30,Female,Chilliwack,Nurse,Married,4,Citizen,75100.0,130700.0,735,0.613073220008834,0,Basic,10660-016,2018-08-30
108852,30,Female,Vancouver,Nurse,Divorced,0,Citizen,58800.0,104000.0,615,0.143970061968787,0,Basic,10150-016,2018-01-30
108853,67,Female,Kelowna,Technician,Married,2,Citizen,58800.0,118900.0,584,0.291650161272818,1,Basic,10430-016,2018-05-30
108854,29,Male,Vancouver,Software Developer,Single,0,Citizen,93900.0,93900.0,727,0.0846677260869055,0,Basic,10150-016,2019-04-30
108855,72,Female,Abbotsford,Software Developer,Married,2,Work Permit,131200.0,270200.0,677,0.33836456288421,0,Advance,10670-016,2022-05-30
108856,56,Female,Vancouver,Nurse,Single,1,Citizen,67000.0,67000.0,708,0.304472692708113,0,Basic,00020-016,2016-03-30
108857,39,Male,Surrey,Manager,Divorced,0,Permanent Resident,93400.0,166900.0,680,0.567005879387409,0,Basic,10200-016,2021-03-30
108858,26,Male,Burnaby,Engineer,Single,0,Citizen,72500.0,72500.0,574,0.374835650939757,0,Basic,10730-016,2017-05-30
108859,35,Male,Richmond,Manager,Widowed,0,Permanent Resident,219600.0,401700.0,672,0.375902603560098,0,Premium,10120-016,2020-11-30
108860,49,Female,West Vancouver,Nurse,Married,1,Citizen,61800.0,113500.0,612,0.0666104271293083,0,Basic,00510-016,2016-10-30
108861,51,Female,Victoria,Veterinarian,Single,0,Citizen,283700.0,283700.0,568,0.352608736393066,0,Premium,10580-016,2016-04-30
108862,25,Male,Nanaimo,Software Developer,Married,1,Citizen,84700.0,145400.0,659,0.099679757936408,0,Basic,10640-016,2018-05-30
108863,60,Female,Abbotsford,Doctor,Married,0,Citizen,206800.0,421400.0,619,0.217932638591298,0,Premium,10670-016,2017-04-30
108864,41,Female,Vancouver,Manager,Married,1,Citizen,168300.0,307500.0,631,0.370324198319321,0,Advance,00280-016,2016-04-30
108865,46,Female,Burnaby,Technician,Married,1,Citizen,54400.0,107200.0,653,0.517574403092556,0,Basic,00140-016,2019-06-30
108866,49,Male,Chilliwack,Nurse,Married,1,Citizen,63400.0,108600.0,674,0.20122949592435,0,Basic,10660-016,2017-04-30
108867,33,Male,Maple Ridge,Manager,Married,0,Citizen,125800.0,220200.0,616,0.0938541486833466,1,Basic,10690-016,2015-12-30
108868,23,Female,Coquitlam,Technician,Single,0,Permanent Resident,60100.0,60100.0,693,0.164138475694596,0,Basic,10170-016,2021-03-30
108869,64,Female,West Vancouver,Engineer,Single,0,Citizen,66900.0,66900.0,619,0.352107989936237,0,Basic,00510-016,2019-05-30
108870,35,Female,Vancouver,Engineer,Married,0,Citizen,83000.0,144200.0,623,0.435058798036499,0,Basic,00050-016,2021-05-30
108871,43,Female,Vancouver,Manager,Married,2,Citizen,94700.0,179100.0,680,0.142463684477095,0,Basic,10760-016,2020-06-30
108872,52,Female,Port Coquitlam,Nurse,Married,0,Work Permit,81100.0,157400.0,650,0.112221226033995,0,Basic,10710-016,2021-07-30
108873,44,Male,Maple Ridge,Doctor,Single,0,Work Permit,366500.0,366500.0,630,0.322243114095562,0,Premium,10690-016,2022-10-30
108874,69,Female,Surrey,Technician,Single,0,Citizen,53900.0,53900.0,710,0.661620197130982,0,Basic,10130-016,2019-03-30
108875,41,Male,Langley,Engineer,Married,2,Citizen,108200.0,221900.0,742,0.347801985539611,0,Basic,10680-016,2019-01-30
108876,59,Female,North Vancouver,Manager,Married,2,Work Permit,212300.0,379800.0,673,0.262199304580296,0,Premium,00500-016,2023-01-30
108877,25,Female,Vancouver,Nurse,Single,0,Work Permit,56500.0,56500.0,533,0.214289326775993,0,Basic,10220-016,2022-02-28
108878,36,Male,Coquitlam,Doctor,Single,0,Citizen,253700.0,253700.0,663,0.207035708386409,0,Premium,10170-016,2015-06-30
108879,45,Male,Chilliwack,Engineer,Married,2,Citizen,61900.0,112000.0,684,0.176673059415816,0,Basic,10660-016,2015-07-30
108880,46,Male,Vancouver,Software Developer,Widowed,0,Permanent Resident,164000.0,332700.0,606,0.172408100694234,0,Advance,10760-016,2022-09-30
108881,22,Female,Vancouver,Technician,Single,0,Citizen,57100.0,57100.0,645,0.200061323750837,0,Basic,00110-016,2021-05-30
108882,28,Male,Surrey,Nurse,Married,4,Permanent Resident,87700.0,158300.0,628,1.11354788099387,0,Basic,10130-016,2021-01-30
108883,52,Male,Vancouver,Manager,Widowed,1,Citizen,145700.0,265800.0,651,0.0875212194734048,0,Advance,10100-016,2021-05-30
