CustomerID,NumOpenAccounts,NumClosedAccounts,NumLatePayments,AvgAccountAgeMonths,CreditUtilization,LoanToValue,NumMortgages,TotalDebt,RecurringPayment,NumHardInquiries
109009,4,6,0,209,0.59,0.93,0,61111.41,1809.02,4
109010,13,1,3,223,0.29,1.18,3,46807.76,667.05,7
109011,14,4,2,139,0.22,0.98,0,13626.72,546.37,4
109012,2,7,2,98,0.56,0.72,3,108580.2,619.87,7
109013,14,6,4,77,0.39,0.63,3,19032.04,2210.34,0
109014,3,0,3,94,0.92,0.7,1,90750.85,419.79,4
109015,13,8,0,37,0.62,1.08,5,142877.4,1629.4,0
109016,4,10,1,235,0.69,0.62,0,20706.13,1163.3,0
109017,10,4,2,173,0.63,0.51,5,135253.75,1672.05,3
109018,9,5,0,146,0.7,0.64,0,44303.75,1776.56,7
109019,13,10,4,51,0.86,1.41,3,139296.96,985.75,5
109020,11,6,3,54,0.18,1.22,3,108326.26,1159.75,7
109021,11,2,2,70,0.58,1.46,2,115540.74,1534.46,2
109022,13,4,2,212,0.23,0.34,4,180180.37,422.45,6
109023,7,7,2,123,0.29,0.44,1,78320.0,206.06,5
109024,9,2,2,68,0.62,1.4,2,68440.08,2155.44,1
109025,6,2,2,103,0.64,0.69,4,125341.48,2426.68,3
109026,9,7,2,236,0.59,1.22,2,79864.38,823.25,5
109027,9,3,0,113,0.29,1.32,3,30683.67,790.19,6
109028,2,4,1,207,0.98,1.1,2,33500.71,455.61,0
109029,12,7,0,105,0.11,0.67,3,154655.0,1312.01,7
109030,7,4,1,92,0.62,1.23,2,132125.97,1387.69,2
109031,15,3,5,112,0.51,0.96,3,63225.77,1858.35,2
109032,3,7,2,24,0.61,1.26,4,55702.61,320.14,5
109033,6,6,2,19,0.62,0.59,2,28624.46,550.02,3
109034,11,8,2,126,0.65,0.79,0,153645.13,2180.03,0
109035,4,1,0,135,0.98,0.65,3,30832.97,2317.2,8
109036,10,10,2,188,0.55,1.21,5,161830.68,1421.91,7
109037,9,10,1,143,0.59,1.43,4,84348.7,976.36,6
109038,15,3,4,181,0.85,0.43,4,58610.32,1764.26,1
109039,1,3,0,148,0.59,0.45,4,69859.5,2202.33,8
109040,9,6,1,128,0.89,0.72,4,112484.02,2356.93,1
109041,5,7,2,115,0.97,0.46,0,126809.94,1568.67,9
109042,15,4,2,148,0.54,0.63,4,90985.92,586.93,9
109043,2,3,2,100,0.15,0.56,1,30388.67,2090.41,5
109044,7,5,2,53,0.2,0.75,5,21288.22,2087.69,8
109045,3,0,1,101,0.61,1.15,3,139796.87,707.72,0
109046,13,1,2,220,0.9,0.53,4,109787.34,626.52,2
109047,12,9,0,226,0.61,0.6,4,122923.87,231.82,7
109048,7,8,3,74,0.36,0.5,3,31643.81,697.57,8
109049,10,8,1,39,0.25,1.25,4,199737.8,2254.65,8
109050,1,4,5,202,0.48,0.64,3,30817.97,1914.9,1
109051,15,8,4,225,0.27,0.96,1,153579.04,1880.22,8
109052,6,8,1,94,0.21,0.96,1,187412.53,2095.48,1
109053,15,7,3,163,0.68,0.95,4,130568.14,1912.91,0
109054,15,1,2,228,0.73,0.51,3,147245.93,292.82,5
109055,11,3,2,93,0.16,1.19,5,94105.33,1864.65,6
109056,6,2,2,224,0.83,0.66,2,94394.37,1596.24,4
109057,9,1,0,60,0.81,0.89,1,166639.51,1522.34,7
109058,6,7,1,118,0.95,0.42,1,130892.71,1257.3,1
109059,11,7,4,199,0.29,1.44,0,9709.76,1232.85,9
109060,4,2,4,139,0.3,0.56,0,116035.67,2134.75,5
109061,11,2,1,29,0.32,0.56,3,25300.86,2201.45,5
109062,3,7,2,109,0.1,1.43,4,96303.62,706.81,7
109063,13,6,2,190,0.45,0.68,2,109783.27,827.54,7
109064,12,4,1,154,0.35,0.83,3,144658.9,1700.42,6
109065,1,8,1,228,0.87,0.99,2,126900.41,1724.7,5
109066,15,10,3,24,0.24,0.65,4,22875.49,862.37,8
109067,7,3,0,48,0.74,0.38,3,97787.89,1926.94,6
109068,11,10,3,98,0.73,0.67,2,117312.18,1983.55,10
109069,14,2,1,129,0.72,1.48,1,83541.72,203.35,6
109070,3,6,3,233,0.99,0.31,4,176963.55,1040.45,8
109071,2,0,5,229,0.73,1.48,5,197433.65,257.21,1
109072,8,5,1,141,0.89,0.97,2,173982.89,454.08,10
109073,3,6,1,218,0.92,0.38,2,21653.92,2400.76,8
109074,1,2,3,54,0.8,0.41,2,170204.44,647.38,7
109075,8,5,2,183,0.61,0.93,1,53421.52,2037.45,1
109076,13,6,2,9,0.58,1.44,3,11971.76,1343.87,1
109077,9,8,1,86,0.8,0.35,5,125963.03,1554.47,2
109078,13,10,5,92,0.23,0.44,0,159383.95,513.39,5
109079,8,0,2,56,0.87,1.02,4,168252.09,2356.4,5
109080,10,8,1,224,0.77,1.29,5,58728.84,1433.03,9
109081,7,7,1,103,0.8,1.36,0,64727.92,501.81,1
109082,4,7,1,60,0.16,1.25,0,128839.18,1774.37,3
109083,13,8,2,81,0.43,0.6,5,15576.11,1004.76,1
109084,15,2,3,59,0.15,0.76,0,46073.43,1141.48,5
109085,15,1,4,143,0.47,0.88,3,128142.96,114.59,6
109086,9,0,3,180,0.52,0.88,1,69324.95,215.03,7
109087,13,3,3,31,0.27,1.4,5,19745.84,2035.99,0
109088,2,2,2,26,0.11,1.02,4,85925.44,2161.36,9
109089,15,1,1,113,0.59,0.49,4,134626.26,2264.35,9
109090,3,7,2,31,0.54,1.24,0,186577.12,1263.03,10
109091,13,4,2,130,0.48,1.0,1,77985.32,1075.75,3
109092,2,1,4,72,0.4,1.3,0,111215.34,1511.23,8
109093,7,3,2,157,0.47,1.24,2,168434.67,2369.96,4
109094,7,3,4,25,0.75,0.75,3,143891.5,189.79,8
109095,13,2,2,202,0.37,0.72,4,39244.19,1021.34,2
109096,9,5,1,58,0.82,0.39,3,148800.59,2228.87,9
109097,4,8,3,209,0.21,0.92,4,69107.35,570.73,8
109098,7,9,3,129,1.0,1.05,3,108495.11,598.05,10
109099,14,1,0,222,0.64,1.12,3,16644.69,2250.7,2
109100,6,0,4,117,0.91,1.03,0,196991.7,2102.63,4
109101,13,0,1,231,0.93,1.37,0,5389.87,401.59,3
109102,11,4,1,198,0.98,1.12,0,196723.18,2344.24,4
109103,12,7,0,56,0.57,1.45,1,130588.45,1064.28,9
109104,11,4,2,140,0.48,0.51,2,110484.07,370.04,5
109105,5,4,3,60,0.23,1.45,1,183966.66,1511.5,1
109106,15,7,0,231,0.65,0.37,2,161656.03,423.76,7
109107,8,3,0,12,0.3,0.4,1,155295.7,1497.43,1
109108,11,10,4,121,0.18,0.58,3,4369.2,111.65,2
109109,4,0,1,144,0.59,0.87,2,134918.74,1484.79,9
109110,7,5,4,207,0.89,0.99,0,196322.55,716.71,9
109111,7,10,5,52,0.17,0.56,2,90104.57,644.74,6
109112,15,5,3,167,0.96,0.8,4,133353.74,2332.08,5
109113,3,2,3,77,0.67,1.3,1,155802.8,464.87,3
109114,11,8,4,234,0.65,1.41,3,151664.48,822.36,6
109115,8,1,2,115,0.95,0.5,1,88056.83,2018.49,4
109116,7,9,1,15,0.21,1.19,5,27039.58,793.84,3
109117,4,2,4,132,0.9,1.26,4,145823.94,2160.78,10
109118,11,7,2,56,0.65,0.44,3,88669.01,549.26,8
109119,10,4,0,138,0.87,1.16,4,173759.02,2344.44,10
109120,5,10,2,153,0.48,1.23,2,45590.69,650.72,5
109121,5,5,4,193,0.97,0.44,2,180429.06,2406.83,1
109122,1,1,1,55,0.97,1.48,1,136226.09,833.76,5
109123,10,4,5,52,0.66,0.46,2,91239.62,836.47,9
109124,5,8,2,54,0.6,0.97,1,67017.3,290.27,9
109125,6,9,1,52,0.46,0.56,1,136399.25,181.71,5
109126,2,0,2,53,0.96,1.5,4,69157.6,552.23,0
109127,11,9,2,99,0.39,0.36,3,148111.78,586.34,8
109128,2,9,0,52,0.85,0.88,5,100646.2,1507.27,6
109129,4,4,4,159,0.4,1.43,2,195097.8,2224.23,2
109130,14,1,0,114,0.51,0.75,4,15555.83,1672.94,4
109131,7,0,8,23,0.76,1.15,4,85077.74,169.63,2
109132,7,1,0,146,0.95,0.58,2,147448.97,1940.25,9
109133,15,7,1,221,0.65,0.35,2,76058.56,1695.14,6
109134,11,3,2,133,0.16,0.48,2,131373.05,379.74,4
109135,7,7,2,42,0.57,1.05,0,109786.37,2259.4,3
109136,7,3,2,232,0.88,0.44,2,150712.1,2317.89,0
109137,12,6,2,172,0.41,1.39,1,125458.78,277.36,6
109138,14,4,1,65,0.74,1.46,0,137979.93,116.7,8
109139,1,10,2,217,0.43,0.86,4,51757.62,412.81,5
109140,6,9,3,57,0.73,1.48,2,130284.7,101.8,7
109141,8,5,2,18,0.68,0.33,1,41429.26,1015.47,3
109142,5,9,2,112,0.67,1.32,2,133975.49,1251.65,1
109143,13,1,3,171,0.96,0.87,0,73392.82,1572.19,9
109144,13,8,4,80,0.12,0.35,0,166561.88,1265.42,0
109145,1,8,3,112,0.35,0.8,0,124592.24,2224.85,6
109146,15,6,0,198,0.69,0.88,3,51475.03,522.34,4
109147,1,1,1,88,0.77,1.23,4,26234.12,796.14,10
109148,7,6,0,100,0.9,1.42,4,125318.7,1410.52,6
109149,1,7,1,225,0.81,0.3,5,195670.1,1660.69,1
109150,9,7,4,26,0.92,0.66,4,111649.73,2274.58,1
109151,9,7,4,196,0.18,0.57,5,147768.29,1142.77,6
109152,7,3,1,60,0.82,0.96,3,175333.94,1760.05,6
109153,10,8,2,157,0.75,1.12,0,16001.95,1473.91,9
109154,3,4,1,43,0.48,1.01,5,174993.72,1954.97,5
109155,15,1,2,79,0.84,1.23,2,123714.53,695.7,8
109156,12,6,3,191,0.23,0.89,4,91972.7,2342.58,10
109157,7,3,2,137,0.61,0.83,2,26682.16,2091.88,1
109158,6,8,2,204,0.4,1.19,2,44813.94,169.64,0
109159,7,0,0,122,0.79,1.27,3,54582.27,498.15,9
109160,15,0,1,18,0.78,0.54,1,31147.28,576.5,1
109161,4,9,3,6,0.89,0.79,4,85198.99,959.07,9
109162,2,8,1,68,0.36,1.49,2,80298.68,2231.39,9
109163,2,6,1,196,0.51,1.06,0,96099.92,1094.81,6
109164,5,0,3,168,0.98,0.42,4,171309.35,921.07,4
109165,1,5,1,201,0.1,1.3,5,175058.9,577.4,8
109166,4,7,0,203,0.87,0.75,2,5927.08,2253.09,6
109167,15,9,2,53,0.14,0.78,1,64541.53,905.5,8
109168,7,0,4,19,0.11,0.44,0,25061.3,948.55,10
109169,11,10,0,42,0.79,1.41,4,156883.91,447.58,7
109170,3,9,2,148,0.81,0.49,4,121602.67,2449.02,9
109171,14,6,4,140,0.85,1.18,4,181779.41,1924.64,9
109172,14,7,4,94,0.12,0.66,3,137155.3,1594.05,1
109173,2,4,0,233,0.17,0.36,2,48697.91,1473.6,7
109174,7,2,0,11,0.36,1.35,3,83382.85,1327.97,3
109175,5,1,0,232,0.55,0.49,0,180812.28,1927.5,3
109176,10,9,2,223,0.56,1.04,2,134919.35,788.99,1
109177,6,4,4,56,0.21,0.9,2,159581.28,2127.52,9
109178,6,7,3,135,0.74,1.22,1,59032.63,2407.78,1
109179,10,3,1,133,0.82,0.77,5,119088.32,2388.14,5
109180,10,3,4,81,0.46,0.66,3,199388.69,462.35,7
109181,12,7,1,104,0.15,0.6,3,193915.81,929.36,1
109182,2,3,1,90,0.67,0.57,1,183584.33,2145.63,9
109183,12,7,2,20,0.96,1.2,5,3660.07,375.83,6
109184,1,2,1,73,0.43,0.63,2,148683.66,1213.88,1
109185,14,0,1,170,0.52,1.44,3,167475.55,1982.86,1
109186,3,4,0,222,0.76,0.63,4,131805.33,1567.69,1
109187,13,1,5,233,0.9,0.51,4,96833.16,390.85,1
109188,15,7,0,17,0.16,1.3,4,166817.14,589.94,10
109189,2,1,2,235,0.38,1.25,1,167765.39,1143.42,9
109190,12,7,0,228,0.77,1.1,3,22358.59,1247.9,7
109191,6,0,4,11,0.31,1.07,3,96269.4,945.36,8
109192,7,9,1,148,0.12,0.77,3,138170.84,1178.26,2
109193,12,0,1,97,0.99,0.43,5,115387.02,1294.52,2
109194,2,3,3,38,0.63,0.52,4,123785.92,2396.61,6
109195,13,3,2,168,0.25,0.67,2,119464.72,774.58,4
109196,12,4,2,57,0.55,0.54,2,73505.63,483.59,6
109197,12,1,2,49,0.26,0.75,1,143717.42,1446.82,9
109198,6,10,2,181,0.92,0.36,0,68106.15,1715.04,3
109199,3,0,2,38,0.66,1.26,1,57501.92,1002.11,0
109200,14,5,2,204,0.61,0.67,1,141394.25,1214.68,0
109201,4,3,1,66,0.26,0.36,5,30544.04,1354.35,4
109202,13,6,2,104,0.11,0.59,1,66978.19,1711.86,10
109203,2,6,0,217,0.56,1.26,0,74635.06,1491.55,2
109204,5,2,2,105,0.18,0.48,1,128434.26,2083.04,2
109205,7,9,2,198,0.43,1.14,2,45028.85,761.21,10
109206,1,3,0,133,0.42,1.47,4,9166.78,1057.85,8
109207,10,0,2,40,0.16,1.37,4,86312.29,580.55,10
109208,13,1,3,225,0.77,1.49,4,130628.8,2094.32,6
109209,6,7,0,116,0.24,1.18,2,126924.4,2383.54,1
109210,7,5,0,102,0.32,0.66,1,114713.13,996.79,2
109211,4,2,3,133,0.53,0.93,4,196687.22,830.16,7
109212,8,7,3,145,0.87,0.82,2,117623.67,1268.43,6
109213,14,4,1,16,0.31,1.23,3,164494.93,1790.32,3
109214,11,1,3,199,0.58,0.66,1,105496.14,1918.32,4
109215,4,4,2,119,0.16,0.54,3,113428.19,2026.27,10
109216,10,6,6,153,0.51,1.07,3,142852.72,828.35,7
109217,7,3,4,199,0.66,1.42,5,157782.75,1687.96,8
109218,3,2,3,238,0.99,0.59,0,134641.08,1588.94,0
109219,9,9,5,51,0.7,0.99,5,56957.98,858.23,7
109220,6,6,1,159,0.98,0.95,1,92151.56,2064.17,1
109221,7,1,2,107,0.45,0.49,3,180886.79,1095.94,10
109222,15,10,2,191,0.62,0.54,4,97307.51,2182.4,8
109223,8,4,0,181,0.42,0.82,0,111746.51,1632.3,9
109224,12,1,2,235,0.25,1.39,2,89173.58,313.76,6
109225,6,5,4,61,0.57,0.84,2,181488.98,1090.93,10
109226,9,7,4,203,0.68,0.95,5,18455.59,1267.32,8
109227,3,10,1,166,0.56,0.97,1,132612.29,114.87,0
109228,14,8,2,127,0.45,1.18,0,40979.69,729.09,1
109229,13,1,2,172,0.23,0.9,0,111865.6,1352.4,0
109230,14,9,0,8,0.94,0.94,4,179546.88,678.14,1
109231,7,9,4,19,0.29,1.28,1,127384.17,427.31,4
109232,7,5,4,175,0.22,1.42,3,156484.96,1412.61,7
109233,14,10,1,89,0.32,0.33,5,11500.88,1099.31,7
109234,15,10,1,222,0.28,1.25,5,165219.35,844.71,2
109235,15,6,1,204,0.21,1.01,0,34700.37,1961.52,7
109236,9,4,1,129,0.44,1.16,2,137855.81,452.2,7
109237,9,7,2,104,0.78,0.58,1,165628.92,2301.18,3
109238,5,9,1,180,0.66,0.53,1,181513.38,982.6,0
109239,13,3,1,199,0.21,0.56,1,147595.98,1823.12,2
109240,6,2,4,22,0.68,1.04,0,117208.2,383.85,10
109241,2,3,1,228,0.87,1.38,5,105242.11,823.97,10
109242,4,5,0,195,0.73,0.31,1,127590.98,156.81,1
109243,13,9,1,207,0.4,1.32,4,134940.33,499.34,2
109244,15,8,4,27,0.13,0.6,2,152242.95,952.31,1
109245,4,10,2,56,0.71,0.68,5,132928.0,2455.49,4
109246,7,4,4,23,0.6,1.35,3,144183.97,2001.77,2
109247,13,3,1,197,0.46,0.74,4,120458.56,942.07,6
109248,14,8,2,68,0.39,1.46,1,74909.48,355.31,3
109249,1,9,2,78,0.81,0.64,1,46896.89,598.83,4
109250,15,8,2,160,0.76,0.8,3,108478.52,640.56,1
109251,14,9,6,82,0.13,1.2,4,192126.37,988.36,9
109252,3,9,1,155,0.11,0.8,3,179207.43,2302.0,4
109253,7,1,2,63,0.37,1.21,2,71163.03,1437.08,7
109254,14,10,2,60,0.89,1.06,5,169879.43,439.93,0
109255,13,5,2,110,0.95,0.73,1,34736.63,546.69,6
109256,4,5,0,224,0.8,0.44,2,8200.83,1060.49,1
109257,4,2,1,183,0.8,0.93,2,7085.39,1456.74,1
109258,14,10,4,64,0.48,0.5,2,18078.95,2241.91,8
109259,12,5,2,40,0.62,0.51,0,98734.41,2343.87,8
109260,12,7,1,123,0.74,1.41,4,152327.39,2338.04,6
109261,7,4,1,8,0.99,0.91,1,191751.44,1701.48,7
109262,10,8,3,231,0.98,1.05,1,13903.7,1665.48,2
109263,12,8,3,108,0.83,0.57,2,69169.81,1042.5,7
109264,12,9,3,141,0.12,0.6,2,133732.23,2160.98,10
109265,14,1,0,169,0.78,0.56,3,84332.91,1664.77,7
109266,8,8,2,208,0.3,1.39,4,123453.04,2137.35,1
109267,11,10,1,69,0.31,0.6,2,89994.25,1636.35,3
109268,6,3,3,126,0.11,1.23,3,175109.07,1796.86,7
109269,8,7,2,127,0.43,0.59,2,37939.79,782.13,0
109270,3,10,1,201,0.69,0.7,4,128450.85,2141.37,3
109271,8,5,3,213,0.2,0.7,3,160619.54,1527.3,7
109272,9,9,1,82,0.66,1.19,4,54861.15,628.13,7
109273,10,8,4,212,0.57,1.26,0,119147.91,2174.42,6
109274,1,10,1,33,0.48,1.46,4,71096.97,1938.27,7
109275,12,1,1,107,0.89,0.44,1,92637.09,1869.1,10
109276,3,1,5,167,0.18,0.38,4,119554.57,1270.06,10
109277,15,8,1,211,0.61,1.4,2,68079.92,155.4,10
109278,13,3,1,168,0.98,0.9,4,130576.43,1530.33,9
109279,2,7,3,149,0.82,1.28,2,69655.74,400.04,8
109280,6,9,2,170,0.65,0.96,3,53301.96,1045.76,7
109281,15,8,1,100,0.62,1.43,2,38071.32,210.7,4
109282,13,10,4,59,0.65,1.36,0,187171.9,671.28,6
109283,10,1,2,165,0.65,0.52,0,123945.13,665.3,10
109284,8,6,4,111,0.54,1.25,2,189990.98,964.32,6
109285,3,9,2,51,0.88,1.02,3,92335.24,2314.82,1
109286,1,6,4,30,0.68,0.87,5,88790.77,1499.38,10
109287,7,6,1,60,0.24,0.94,3,174460.15,551.14,10
109288,6,7,0,146,0.3,1.31,4,157291.14,1142.36,5
109289,2,7,6,189,0.19,0.8,5,113723.41,968.38,4
109290,9,0,2,20,0.77,0.84,0,158592.02,1866.48,5
109291,6,3,6,62,0.37,1.28,5,15228.6,1362.82,0
109292,5,1,6,21,0.1,1.19,3,106637.73,1042.11,10
109293,10,9,2,8,0.75,0.77,3,157463.39,1897.9,9
109294,6,9,5,85,0.48,1.1,0,12245.5,2255.81,5
109295,11,2,1,165,0.95,1.49,1,190035.66,963.94,0
109296,2,7,1,113,0.97,0.73,5,164124.57,2000.1,0
109297,14,3,1,90,0.64,0.74,0,32621.52,915.17,4
109298,8,5,5,15,0.6,0.98,3,147535.87,429.61,9
109299,9,5,0,195,0.91,0.36,0,175973.69,2042.92,1
109300,2,5,3,197,0.55,1.48,2,194497.32,125.56,2
109301,10,4,1,212,0.5,0.81,1,5875.32,1887.82,0
109302,6,5,0,137,0.4,1.14,0,29250.27,2221.33,6
109303,12,5,2,140,0.28,0.37,4,60873.22,1163.49,4
109304,15,4,2,44,0.66,0.54,3,16330.5,204.6,2
109305,13,0,1,132,0.97,1.26,0,181085.06,623.12,9
109306,15,2,2,64,0.27,0.33,0,119756.21,1624.03,1
109307,6,8,1,65,0.37,0.63,4,11020.25,1991.21,3
109308,2,1,1,23,0.53,0.85,0,30397.87,2121.18,2
109309,15,4,3,11,0.69,0.47,5,175872.13,1533.58,4
109310,8,10,3,128,0.87,0.4,2,180139.07,1399.23,5
109311,10,2,3,62,0.5,0.32,0,179095.11,1051.06,8
109312,12,5,0,110,0.73,1.23,1,109954.18,1691.58,3
109313,14,2,2,170,0.79,0.31,3,138267.33,947.18,5
109314,7,3,2,202,0.38,0.52,3,41842.61,1954.2,2
109315,4,0,3,124,0.13,0.88,0,134580.9,1480.94,9
109316,3,2,2,152,0.14,0.8,4,6906.55,1579.49,3
109317,3,4,1,105,0.11,0.91,1,107179.23,731.26,1
109318,4,8,2,47,0.28,1.39,1,131232.51,588.7,6
109319,7,7,1,235,0.58,0.98,4,136761.85,1420.37,6
109320,6,9,1,109,0.35,0.58,3,44864.4,2407.11,6
109321,4,9,3,12,0.2,1.44,1,158628.75,1319.3,2
109322,15,3,4,215,0.51,1.27,1,23901.61,1476.87,5
109323,10,3,2,10,0.59,0.44,5,120813.45,2252.68,9
109324,3,3,5,23,0.41,0.52,5,199106.21,795.85,6
109325,8,0,1,138,0.29,1.28,1,138169.22,1176.17,4
109326,4,10,3,193,0.57,1.16,1,42930.89,1020.93,1
109327,13,0,3,91,0.25,0.68,0,123308.96,688.82,9
109328,4,0,1,176,0.4,1.44,1,89613.09,1910.55,5
109329,2,0,1,158,0.11,0.83,4,13570.67,2134.0,4
109330,11,8,1,152,0.52,0.49,2,122914.73,1560.18,0
109331,12,10,0,206,0.29,1.07,4,188359.93,182.46,3
109332,15,2,3,201,0.6,0.72,1,24626.28,2238.56,4
109333,12,8,2,181,0.93,1.46,2,10943.59,727.69,0
109334,7,2,0,170,0.14,1.26,1,72241.02,1780.95,0
109335,2,10,2,205,0.36,0.39,3,193746.69,241.64,1
109336,4,0,0,221,0.5,0.73,2,113682.48,588.28,1
109337,3,2,5,136,0.44,0.53,2,173701.26,2106.32,1
109338,4,5,2,156,0.22,1.37,0,9325.66,2025.72,6
109339,2,9,1,16,0.79,1.42,5,136300.51,1926.99,1
109340,15,5,4,84,0.87,0.4,0,6526.28,266.95,5
109341,3,0,0,86,0.56,1.13,3,84146.47,275.76,5
109342,6,0,2,121,0.89,1.1,0,60581.76,946.29,7
109343,11,8,1,198,0.6,0.64,1,77077.9,1902.31,4
109344,2,5,3,232,0.74,0.86,3,6306.09,274.36,10
109345,13,7,3,124,0.26,0.48,3,151146.84,361.75,1
109346,7,9,3,109,0.36,1.31,5,75747.09,2036.01,9
109347,3,0,0,217,0.74,1.44,4,160454.19,1719.53,10
109348,11,1,0,137,0.53,1.33,4,12527.26,110.65,8
109349,2,1,1,234,0.29,0.99,2,140339.42,797.17,1
109350,2,7,1,47,0.79,1.02,5,164862.07,2189.75,3
109351,13,7,3,192,0.62,0.5,2,41735.92,1448.01,3
109352,6,4,3,197,0.36,0.41,2,166461.09,2207.82,6
109353,14,4,3,123,1.0,1.19,5,177301.49,1973.31,6
109354,13,1,6,59,0.25,0.58,2,9954.61,1512.16,2
109355,4,9,2,220,0.36,0.34,3,89595.32,254.29,4
109356,15,10,1,41,0.91,1.0,1,27272.39,1242.83,7
109357,2,10,1,203,0.53,0.63,1,154591.12,471.94,3
109358,12,10,3,127,0.72,0.98,0,149840.62,971.23,8
109359,12,8,2,101,0.46,1.0,2,194108.09,1733.45,2
109360,2,3,1,134,0.58,1.07,5,80061.56,981.97,4
109361,9,9,1,115,0.36,0.94,2,87719.71,796.99,7
109362,10,9,2,213,0.46,0.71,5,83755.64,217.99,8
109363,15,0,3,9,0.95,0.47,3,46793.27,480.65,0
109364,5,6,3,37,0.92,0.49,2,37146.55,938.47,9
109365,11,10,2,212,0.64,0.87,3,143959.18,1560.65,4
109366,2,1,4,89,0.25,1.47,0,12148.21,2029.09,3
109367,15,5,5,152,0.91,0.91,5,52534.9,1531.02,10
109368,5,8,1,213,0.62,1.37,4,66071.51,2012.3,8
109369,9,1,2,142,0.69,1.49,1,7860.27,1799.34,8
109370,13,0,1,159,0.21,1.05,5,73884.31,211.75,8
109371,6,9,1,24,0.75,0.64,5,25017.14,1027.79,2
109372,4,6,3,135,0.74,1.44,3,169904.66,2177.75,6
109373,10,7,1,109,0.12,1.4,3,97095.32,134.38,2
109374,15,6,0,172,0.59,0.88,5,122918.44,579.9,7
109375,3,9,1,183,0.73,0.72,3,175839.2,873.42,6
109376,13,5,2,18,0.34,0.93,4,144819.53,2391.54,3
109377,1,7,1,113,0.49,1.12,5,191305.86,966.86,8
109378,6,10,2,63,0.76,1.28,4,125455.25,328.04,8
109379,3,0,3,135,0.7,0.64,2,40326.33,1706.86,3
109380,13,0,3,231,0.12,0.62,2,147713.57,275.88,7
109381,9,3,3,103,0.7,1.49,2,28269.09,2237.47,8
109382,2,10,3,41,0.46,0.58,2,122459.98,1803.16,5
109383,2,6,0,100,0.66,1.06,4,121297.91,2070.37,6
109384,2,9,4,31,0.34,0.86,3,4394.56,792.19,1
109385,11,9,0,160,0.39,0.97,3,196980.22,767.05,9
109386,6,7,2,75,0.57,0.68,1,122103.6,1526.72,1
109387,10,4,1,193,0.3,1.33,3,183343.68,1144.87,8
109388,1,0,1,215,0.49,1.47,3,176035.97,411.35,1
109389,7,3,1,61,0.43,0.9,3,142162.52,1254.51,8
109390,6,8,2,116,0.66,0.72,4,16706.81,1840.61,6
109391,15,0,0,105,0.98,1.05,2,59901.12,1319.57,8
109392,13,0,3,136,0.32,0.95,5,187053.7,1504.96,9
109393,3,8,1,179,0.92,1.41,1,83274.84,2491.46,5
109394,5,8,0,48,0.71,0.36,5,104485.16,1973.47,1
109395,13,0,1,174,0.3,1.03,0,93103.24,1841.97,7
109396,2,7,1,12,0.87,0.67,2,142679.38,829.59,5
109397,14,1,2,124,0.72,1.03,2,71153.79,835.27,3
109398,6,2,2,143,0.19,0.44,4,160468.67,631.47,10
109399,4,3,1,107,0.99,1.14,5,55247.68,1528.58,2
109400,4,3,2,108,0.21,1.32,2,193110.08,1584.25,10
109401,5,1,3,189,0.51,1.12,4,198404.19,765.76,10
109402,2,9,3,198,0.62,0.58,5,199994.82,149.59,2
109403,6,6,1,176,0.39,0.45,4,179638.0,729.48,9
109404,9,7,1,28,0.38,0.66,4,148690.45,235.51,10
109405,15,8,5,191,0.35,0.74,4,184516.17,2130.52,4
109406,11,3,1,201,0.9,1.34,1,56770.25,1658.94,8
109407,5,10,2,201,0.49,1.0,5,187986.42,135.8,4
109408,15,2,1,235,0.64,1.29,1,28239.37,1420.08,5
109409,14,9,1,151,0.4,1.16,5,73776.92,2196.96,10
109410,6,3,3,78,0.25,1.08,4,186607.62,941.35,4
109411,6,9,3,34,0.79,1.04,0,138540.09,917.43,2
109412,3,9,0,236,0.58,1.12,3,128363.32,1402.8,10
109413,15,4,0,41,0.83,0.41,2,143836.17,967.47,9
109414,13,0,1,185,0.65,0.53,1,82800.01,1390.95,3
109415,15,1,0,13,0.22,1.36,4,101983.07,1521.3,2
109416,13,9,2,21,0.82,0.69,1,161999.68,2002.47,8
109417,7,3,2,206,0.56,1.05,4,37633.62,1207.93,2
109418,5,1,2,230,0.45,0.93,2,26053.06,1644.83,3
109419,9,3,0,153,0.77,1.39,4,137619.16,855.29,9
109420,13,6,1,124,0.31,0.43,3,15573.52,1454.6,2
109421,13,1,2,218,0.3,0.87,5,69961.02,1530.45,4
109422,6,2,1,220,0.12,0.65,2,139288.97,1416.73,8
109423,3,2,1,80,0.61,1.0,2,163232.79,1829.88,1
109424,10,10,5,146,0.56,0.57,5,169764.59,511.84,0
109425,14,3,1,223,0.86,0.58,0,26830.19,1783.57,8
109426,1,7,0,99,0.3,0.86,4,110476.15,612.27,0
109427,9,8,1,76,0.92,0.63,5,97771.26,1813.61,1
109428,10,5,2,174,0.7,0.51,2,172980.22,1362.23,8
109429,10,4,2,141,0.99,0.97,3,140694.09,419.51,2
109430,1,4,1,231,0.84,0.58,0,95460.2,228.17,1
109431,14,8,0,95,0.94,1.41,1,98883.92,253.46,3
109432,13,8,2,115,0.36,1.25,2,40411.84,583.01,2
109433,10,10,3,173,0.39,1.45,0,171858.62,735.05,7
109434,2,1,4,170,0.86,1.43,4,17327.95,501.18,2
