ApplicationID,CustomerID,ApplicationDate,DecisionDate,LoanPurpose,LoanAmount,LoanTermMonths,InterestRate,Approved,Status,IsFraudApp,FraudReason,ApplicationLocation,ApplicationDeviceID
220565,109724,2023-10-03,2023-10-23,Car Loan,13000,48,10.67,1,Active,0,,Victoria,dvc_27401
220566,100328,2024-05-26,2024-06-10,Debt consolidation,5000,36,11.92,1,Active,0,,Burnaby,dvc_99597
220567,107268,2024-07-27,2024-08-19,Debt consolidation,24000,12,15.13,1,Active,0,,Abbotsford,dvc_37520
220568,102464,2023-10-21,2023-11-06,Home renovation,22000,36,15.4,0,NotApproved,0,,Richmond,dvc_92249
220569,109863,2025-01-03,2025-01-28,Emergency,4000,36,11.99,1,Active,1,Document,Burnaby,dvc_13276
220570,108402,2023-06-15,2023-07-06,Home renovation,3000,24,11.95,0,NotApproved,1,Document,Vancouver,dvc_91901
220571,109674,2024-05-04,2024-05-26,Wedding,9000,24,13.33,1,Active,0,,Vancouver,dvc_95309
220572,108677,2025-02-16,2025-03-10,Debt consolidation,36000,24,10.31,1,Active,0,,Vancouver,dvc_91028
220573,108220,2024-09-19,2024-10-13,Debt consolidation,3000,36,10.96,1,Active,0,,North Vancouver,dvc_10444
220574,106369,2024-05-18,2024-06-12,Debt consolidation,8000,24,15.08,0,NotApproved,0,,Coquitlam,dvc_16936
220575,109566,2024-09-02,2024-09-22,Debt consolidation,38000,60,11.6,1,Active,0,,Abbotsford,dvc_17959
220576,101445,2024-08-19,2024-09-04,Home renovation,16000,12,15.04,1,Active,0,,Surrey,dvc_28491
220577,104458,2024-11-19,2024-12-07,Debt consolidation,47000,24,13.85,0,NotApproved,0,,Burnaby,dvc_60762
220578,107858,2024-05-01,2024-05-19,Emergency,5000,24,13.33,0,NotApproved,0,,Burnaby,dvc_82191
220579,103720,2024-12-17,2025-01-03,Debt consolidation,42000,36,10.6,0,NotApproved,0,,Kelowna,dvc_54335
220580,101001,2024-04-04,2024-04-23,Debt consolidation,35000,36,10.73,1,Active,0,,Vancouver,app_dvc_101001
220581,105702,2024-05-31,2024-06-20,Car Loan,29000,60,11.38,0,NotApproved,0,,Vancouver,dvc_53520
220582,104236,2025-03-07,2025-03-25,Debt consolidation,21000,48,11.7,1,Active,0,,Vancouver,dvc_84572
220583,101685,2023-12-05,2023-12-29,Wedding,29000,12,11.42,0,NotApproved,0,,Surrey,dvc_10130
220584,109119,2023-12-12,2024-01-01,Debt consolidation,6000,60,12.44,1,Active,0,,Burnaby,dvc_74870
220585,103061,2024-12-11,2024-12-29,Car Loan,11000,36,15.28,1,Active,0,,Surrey,dvc_39029
220586,103762,2024-03-14,2024-04-01,Debt consolidation,47000,24,7.66,1,Active,0,,Langford,dvc_24617
220587,105700,2024-09-07,2024-09-24,Debt consolidation,19000,12,11.86,1,Active,0,,North Vancouver,dvc_72182
220588,101858,2024-02-16,2024-03-03,Wedding,15000,36,14.39,1,Active,0,,Kelowna,dvc_78692
220589,108850,2024-06-07,2024-06-24,Emergency,5000,48,10.88,1,Active,0,,Vancouver,app_dvc_108850
220590,106191,2024-11-07,2024-12-01,Wedding,18000,36,11.38,1,Active,0,,Burnaby,dvc_44843
220591,103687,2024-04-05,2024-04-21,Car Loan,20000,36,15.34,0,NotApproved,0,,Penticton,dvc_68224
220592,107547,2024-01-18,2024-02-12,Wedding,7000,24,15.77,1,Active,0,,New Westminster,dvc_25231
220593,106022,2023-06-30,2023-07-24,Debt consolidation,22000,24,11.49,1,Active,0,,Richmond,dvc_36252
220594,100526,2025-05-20,2025-06-13,Car Loan,5000,24,11.34,0,Pending,0,,Victoria,dvc_94586
220595,106715,2025-04-10,2025-05-03,Emergency,2000,36,10.14,0,NotApproved,0,,Richmond,dvc_55284
220596,109251,2023-11-27,2023-12-22,Debt consolidation,14000,24,14.55,1,Default,0,,Langley,dvc_66082
220597,108375,2025-01-11,2025-01-27,Car Loan,28000,12,11.11,1,Default,0,,Coquitlam,dvc_80398
220598,105829,2025-05-25,2025-06-12,Medical expenses,14000,60,10.87,1,Pending,0,,Vancouver,app_dvc_105829
220599,101680,2025-04-28,2025-05-21,Debt consolidation,16000,48,10.75,0,NotApproved,0,,Vancouver,dvc_49659
220600,105844,2025-05-18,2025-06-07,Wedding,23000,48,15.0,1,Default,0,,Port Coquitlam,dvc_64800
220601,103042,2024-06-26,2024-07-13,Car Loan,8000,48,11.38,1,Active,0,,Surrey,dvc_73247
220602,102764,2023-08-21,2023-09-10,Home renovation,23000,24,15.51,1,Active,0,,Vancouver,dvc_60262
220603,104753,2024-04-20,2024-05-10,Wedding,29000,48,10.6,0,NotApproved,0,,Langford,dvc_88054
220604,106873,2024-04-24,2024-05-10,Debt consolidation,14000,48,15.97,0,NotApproved,0,,New Westminster,dvc_48017
220605,103512,2025-01-20,2025-02-05,Medical expenses,10000,48,11.03,0,NotApproved,1,Location,Penticton,dvc_13305
220606,109869,2023-12-25,2024-01-15,Debt consolidation,18000,24,15.38,0,NotApproved,0,,Prince George,dvc_39584
220607,104986,2024-08-20,2024-09-14,Car Loan,12000,60,11.37,1,Active,0,,Burnaby,dvc_33780
220608,105843,2024-04-05,2024-04-20,Debt consolidation,22000,12,14.71,0,NotApproved,0,,Campbell River,dvc_66791
220609,106529,2024-09-01,2024-09-23,Medical expenses,14000,48,12.17,1,Active,0,,Vancouver,dvc_76431
220610,101497,2023-06-21,2023-07-12,Debt consolidation,12000,12,15.33,0,NotApproved,0,,Penticton,app_dvc_101497
220611,108405,2023-10-04,2023-10-23,Wedding,1000,24,10.72,0,NotApproved,0,,Prince George,app_dvc_108405
220612,100231,2024-06-30,2024-07-22,Wedding,20000,48,14.28,1,Active,0,,Vancouver,dvc_37405
220613,104286,2023-10-06,2023-10-22,Car Loan,25000,60,11.94,0,NotApproved,0,,Vancouver,dvc_11800
220614,108931,2025-05-15,2025-06-06,Car Loan,10000,60,10.08,0,Pending,0,,Surrey,dvc_42226
220615,104411,2024-01-18,2024-02-05,Car Loan,26000,24,11.91,0,NotApproved,0,,Richmond,dvc_27168
220616,108960,2025-04-17,2025-05-05,Debt consolidation,8000,48,11.35,1,Active,0,,Kelowna,dvc_15281
220617,103133,2024-09-04,2024-09-21,Debt consolidation,32000,36,12.47,0,NotApproved,0,,Coquitlam,dvc_82352
220618,108210,2024-11-21,2024-12-09,Home renovation,13000,12,15.72,1,Active,0,,Richmond,dvc_92276
220619,101948,2024-07-10,2024-07-31,Emergency,8000,48,11.93,1,Active,0,,Abbotsford,dvc_98081
220620,106102,2023-10-31,2023-11-23,Medical expenses,16000,12,11.66,1,Closed,0,,Surrey,dvc_33896
220621,105547,2024-08-13,2024-09-02,Car Loan,22000,24,15.42,1,Active,0,,Chilliwack,dvc_64645
220622,102767,2025-01-02,2025-01-18,Travel,8000,48,12.14,0,NotApproved,0,,Surrey,dvc_59642
220623,104591,2023-09-15,2023-10-05,Emergency,3000,12,10.57,0,NotApproved,0,,Vancouver,dvc_95455
220624,104964,2023-09-07,2023-09-23,Debt consolidation,27000,12,10.04,1,Closed,0,,Surrey,dvc_88041
220625,108663,2024-10-26,2024-11-16,Wedding,25000,36,8.93,0,NotApproved,0,,Burnaby,dvc_99315
220626,100445,2024-02-12,2024-03-02,Debt consolidation,5000,12,11.95,1,Closed,0,,Vancouver,dvc_14102
220627,106036,2025-01-31,2025-02-24,Debt consolidation,28000,48,10.42,1,Active,0,,Richmond,dvc_64912
220628,104891,2023-07-10,2023-08-04,Wedding,15000,60,7.44,1,Active,1,Identity,Abbotsford,app_dvc_104891
220629,100524,2023-08-08,2023-08-25,Wedding,11000,24,11.35,0,NotApproved,0,,Surrey,dvc_99376
220630,100414,2024-01-25,2024-02-09,Debt consolidation,32000,60,15.87,0,NotApproved,1,Identity,Langley,dvc_97888
220631,107694,2025-02-03,2025-02-19,Debt consolidation,24000,12,11.97,1,Active,0,,Surrey,dvc_80643
220632,108191,2025-01-13,2025-01-28,Car Loan,12000,36,10.65,0,NotApproved,0,,Penticton,dvc_79257
220633,107345,2023-09-16,2023-10-05,Debt consolidation,24000,12,15.05,0,NotApproved,0,,Burnaby,app_dvc_107345
220634,109434,2025-02-10,2025-03-06,Wedding,30000,60,10.98,0,NotApproved,0,,Vancouver,dvc_10705
220635,103309,2024-02-22,2024-03-18,Emergency,6000,36,11.21,0,NotApproved,0,,Nanaimo,dvc_54896
220636,109165,2024-05-20,2024-06-05,Debt consolidation,31000,24,10.99,0,NotApproved,0,,North Vancouver,dvc_35268
220637,103241,2024-04-01,2024-04-26,Car Loan,17000,48,10.85,1,Active,0,,Kelowna,dvc_65896
220638,101495,2023-10-05,2023-10-22,Debt consolidation,34000,36,15.78,0,NotApproved,1,Location,Penticton,dvc_11797
220639,106993,2024-05-21,2024-06-06,Debt consolidation,17000,24,15.05,0,NotApproved,0,,Vancouver,dvc_78473
220640,101221,2023-05-30,2023-06-14,Medical expenses,27000,60,10.61,0,NotApproved,1,Location,Surrey,dvc_14404
220641,106589,2024-10-22,2024-11-10,Emergency,6000,48,13.21,0,NotApproved,0,,Burnaby,dvc_38425
220642,106314,2023-09-21,2023-10-10,Emergency,2000,24,11.67,0,NotApproved,0,,North Vancouver,dvc_15125
220643,100197,2023-11-01,2023-11-23,Wedding,7000,24,10.03,1,Active,0,,Langford,dvc_20322
220644,101945,2025-04-14,2025-05-05,Medical expenses,17000,12,14.5,0,NotApproved,0,,Surrey,dvc_50398
220645,100249,2023-10-10,2023-11-02,Wedding,21000,12,11.76,0,NotApproved,0,,Richmond,dvc_76459
220646,109736,2024-01-19,2024-02-06,Car Loan,16000,24,10.92,0,NotApproved,0,,Vancouver,dvc_79497
220647,106450,2024-01-23,2024-02-15,Wedding,30000,60,11.31,0,NotApproved,0,,Victoria,dvc_59498
220648,104672,2023-07-31,2023-08-20,Debt consolidation,21000,60,10.2,1,Active,0,,Kelowna,dvc_35234
220649,108531,2023-10-20,2023-11-12,Debt consolidation,22000,48,11.64,0,NotApproved,0,,Abbotsford,dvc_80981
220650,101995,2023-11-29,2023-12-14,Wedding,3000,60,11.56,1,Default,0,,Burnaby,dvc_42636
220651,108500,2025-03-26,2025-04-15,Car Loan,5000,12,15.62,1,Default,0,,Richmond,dvc_70420
220652,106342,2023-11-03,2023-11-27,Emergency,6000,24,13.26,0,NotApproved,0,,Richmond,dvc_35638
220653,103604,2024-05-03,2024-05-18,Debt consolidation,15000,48,10.43,1,Active,0,,Vancouver,dvc_36676
220654,109961,2023-08-08,2023-09-01,Emergency,3000,36,11.53,1,Active,0,,North Vancouver,dvc_36395
220655,103767,2024-12-12,2024-12-30,Emergency,6000,24,11.94,1,Default,0,,Surrey,dvc_87997
220656,101380,2023-12-06,2023-12-24,Emergency,3000,12,13.35,0,NotApproved,0,,Vancouver,dvc_10329
220657,100457,2023-09-26,2023-10-15,Wedding,26000,36,13.72,1,Active,0,,Surrey,app_dvc_100457
220658,100597,2024-11-11,2024-11-28,Debt consolidation,18000,60,11.67,1,Active,0,,Kelowna,dvc_75734
220659,100753,2024-08-03,2024-08-25,Wedding,13000,48,7.5,1,Active,1,Identity,Surrey,dvc_36159
220660,107063,2025-03-16,2025-04-01,Debt consolidation,46000,36,15.02,0,NotApproved,0,,Vancouver,dvc_41110
220661,107514,2025-01-21,2025-02-05,Emergency,8000,12,11.62,1,Active,0,,Abbotsford,dvc_17135
220662,107946,2024-03-15,2024-04-04,Emergency,5000,12,11.2,0,NotApproved,0,,Kamloops,dvc_23528
220663,109849,2023-06-02,2023-06-17,Home renovation,24000,12,10.27,1,Closed,0,,Surrey,dvc_88183
220664,105738,2024-06-03,2024-06-27,Debt consolidation,17000,24,11.41,1,Active,0,,Vancouver,dvc_85337
220665,108189,2023-09-30,2023-10-15,Car Loan,25000,60,13.91,1,Default,0,,Port Coquitlam,dvc_79388
220666,103504,2024-02-21,2024-03-15,Wedding,3000,60,10.37,0,NotApproved,0,,Richmond,dvc_66597
220667,105799,2023-08-15,2023-09-08,Emergency,3000,24,10.33,1,Active,0,,Surrey,dvc_41502
220668,103180,2024-05-29,2024-06-20,Debt consolidation,40000,36,12.24,1,Active,0,,Burnaby,dvc_12926
220669,105193,2024-07-30,2024-08-15,Car Loan,18000,60,16.75,1,Active,0,,Burnaby,dvc_40886
220670,105935,2024-11-13,2024-12-05,Wedding,14000,12,12.84,1,Active,0,,Surrey,dvc_29205
220671,107692,2024-03-31,2024-04-16,Debt consolidation,33000,36,15.82,0,NotApproved,0,,Coquitlam,dvc_95019
220672,109199,2024-11-22,2024-12-10,Car Loan,15000,60,11.8,0,NotApproved,0,,Vancouver,dvc_94601
220673,103999,2023-11-11,2023-12-06,Debt consolidation,29000,36,13.47,0,NotApproved,0,,Surrey,dvc_58492
220674,105380,2025-05-08,2025-05-28,Car Loan,6000,12,7.84,1,Active,0,,North Vancouver,dvc_77832
220675,104803,2024-05-30,2024-06-20,Wedding,2000,12,16.57,1,Active,0,,Abbotsford,dvc_74872
220676,109076,2024-10-30,2024-11-24,Wedding,26000,60,8.95,0,NotApproved,0,,Langford,dvc_98457
220677,105577,2024-03-17,2024-04-03,Home renovation,9000,12,15.09,1,Closed,0,,Vancouver,dvc_64675
220678,102913,2025-03-05,2025-03-27,Wedding,8000,24,10.82,0,NotApproved,0,,Vancouver,dvc_64256
220679,109300,2024-05-23,2024-06-12,Debt consolidation,13000,36,11.13,0,NotApproved,0,,Kelowna,dvc_32257
220680,105810,2024-11-28,2024-12-17,Car Loan,6000,60,10.83,0,NotApproved,0,,Surrey,dvc_42180
220681,109637,2023-12-04,2023-12-21,Debt consolidation,43000,48,11.78,1,Active,0,,Richmond,dvc_47830
220682,106465,2025-01-11,2025-01-30,Wedding,25000,24,16.17,0,NotApproved,0,,Victoria,dvc_32495
220683,104492,2025-05-11,2025-06-05,Debt consolidation,3000,48,11.48,1,Pending,0,,Kelowna,app_dvc_104492
220684,101229,2023-08-12,2023-08-30,Debt consolidation,6000,36,10.53,1,Active,0,,Richmond,dvc_80182
220685,101114,2024-03-26,2024-04-11,Medical expenses,4000,48,10.13,0,NotApproved,0,,Maple Ridge,dvc_49289
220686,109403,2023-09-06,2023-09-27,Car Loan,7000,48,15.32,0,NotApproved,1,Location,Coquitlam,dvc_84529
220687,101372,2024-02-01,2024-02-19,Travel,3000,48,10.65,1,Active,0,,Surrey,app_dvc_101372
220688,106224,2025-01-11,2025-01-28,Emergency,8000,12,14.34,0,NotApproved,0,,Abbotsford,dvc_89507
220689,105409,2025-05-25,2025-06-14,Wedding,3000,24,12.6,1,Default,0,,Surrey,dvc_67226
220690,100915,2023-09-10,2023-09-29,Wedding,28000,12,11.59,1,Closed,0,,Surrey,dvc_97241
220691,106780,2024-04-04,2024-04-19,Wedding,7000,60,11.69,0,NotApproved,0,,Vancouver,dvc_95738
220692,105026,2025-01-19,2025-02-07,Car Loan,11000,36,11.73,1,Active,0,,Coquitlam,dvc_63546
220693,109289,2024-02-08,2024-02-26,Medical expenses,21000,36,11.93,1,Active,0,,West Vancouver,dvc_80271
220694,107453,2025-04-26,2025-05-21,Car Loan,23000,60,12.17,0,NotApproved,0,,Richmond,dvc_70414
220695,109868,2024-01-04,2024-01-25,Medical expenses,6000,60,11.5,1,Active,0,,Langley,dvc_58518
220696,100739,2025-02-24,2025-03-16,Car Loan,13000,36,11.4,1,Active,0,,Surrey,dvc_52111
220697,104693,2024-11-04,2024-11-20,Wedding,15000,48,8.56,0,NotApproved,0,,New Westminster,dvc_89189
220698,101772,2024-12-17,2025-01-02,Debt consolidation,42000,24,13.88,0,NotApproved,0,,New Westminster,dvc_50570
220699,104579,2025-04-06,2025-05-01,Wedding,11000,12,7.82,0,NotApproved,0,,North Vancouver,dvc_18531
220700,104615,2024-04-23,2024-05-10,Car Loan,10000,60,10.43,1,Active,0,,Maple Ridge,dvc_59009
220701,103981,2024-09-04,2024-09-22,Car Loan,4000,24,11.05,0,NotApproved,0,,Burnaby,dvc_81833
220702,106780,2024-03-30,2024-04-22,Debt consolidation,26000,24,11.94,1,Active,0,,Vancouver,dvc_95738
220703,106651,2024-07-17,2024-08-08,Debt consolidation,17000,12,10.25,0,NotApproved,0,,Surrey,dvc_16858
220704,100693,2023-07-24,2023-08-08,Debt consolidation,34000,60,12.18,1,Active,0,,Vancouver,dvc_71791
220705,106742,2024-02-23,2024-03-10,Debt consolidation,24000,12,15.67,0,NotApproved,0,,Surrey,dvc_48796
220706,104842,2024-06-12,2024-07-02,Car Loan,7000,12,11.17,1,Active,0,,Nanaimo,dvc_25555
220707,104496,2024-10-31,2024-11-15,Car Loan,25000,36,11.87,1,Active,0,,Prince George,dvc_75827
220708,104348,2024-12-25,2025-01-11,Wedding,16000,24,11.09,0,NotApproved,0,,West Vancouver,dvc_65067
220709,106081,2024-08-27,2024-09-15,Car Loan,6000,48,16.18,1,Active,0,,Vancouver,dvc_39603
220710,105618,2023-06-19,2023-07-07,Debt consolidation,5000,48,12.14,1,Active,0,,Richmond,dvc_87503
220711,101984,2023-11-18,2023-12-07,Debt consolidation,45000,24,10.26,0,NotApproved,0,,New Westminster,dvc_61691
220712,103156,2025-04-16,2025-05-01,Emergency,5000,12,11.24,0,NotApproved,0,,Kelowna,dvc_99979
220713,108190,2024-09-13,2024-10-04,Debt consolidation,10000,24,11.6,0,NotApproved,1,Identity,Vancouver,dvc_66433
220714,108859,2023-10-15,2023-11-06,Debt consolidation,21000,48,11.11,1,Active,0,,Richmond,dvc_97068
220715,108454,2025-01-15,2025-02-06,Wedding,1000,60,11.8,0,NotApproved,0,,Burnaby,dvc_40760
220716,106560,2023-11-28,2023-12-22,Debt consolidation,30000,24,16.81,0,NotApproved,0,,Burnaby,dvc_85036
220717,104438,2024-03-11,2024-04-05,Car Loan,8000,36,11.99,0,NotApproved,0,,Port Coquitlam,dvc_80434
220718,105557,2024-03-06,2024-03-22,Wedding,25000,48,12.55,0,NotApproved,0,,Langley,dvc_27301
220719,100874,2024-02-17,2024-03-11,Wedding,1000,24,11.6,1,Active,0,,Nanaimo,dvc_63680
220720,109185,2024-06-22,2024-07-12,Debt consolidation,12000,12,10.4,1,Active,1,Location,West Vancouver,dvc_78156
220721,103871,2025-02-27,2025-03-18,Wedding,7000,48,15.39,0,NotApproved,0,,Abbotsford,dvc_62951
220722,105036,2023-05-31,2023-06-18,Debt consolidation,18000,36,11.32,1,Active,0,,Richmond,dvc_63019
220723,109065,2024-09-15,2024-10-08,Emergency,9000,60,13.73,1,Active,0,,Vancouver,dvc_14554
220724,106069,2024-09-06,2024-10-01,Debt consolidation,50000,60,11.25,1,Active,0,,Vancouver,dvc_64974
220725,108750,2025-01-02,2025-01-18,Debt consolidation,50000,36,11.2,1,Active,0,,Coquitlam,dvc_56442
220726,107617,2024-04-03,2024-04-28,Car Loan,17000,36,11.71,0,NotApproved,1,Identity,Burnaby,dvc_80145
220727,106402,2025-05-09,2025-05-25,Wedding,25000,24,11.52,0,NotApproved,0,,Kamloops,dvc_57522
220728,101259,2023-07-29,2023-08-23,Wedding,20000,60,10.88,0,NotApproved,0,,Victoria,dvc_27066
220729,107015,2024-10-12,2024-11-01,Car Loan,12000,60,13.38,1,Active,0,,Vancouver,dvc_44729
220730,104263,2023-11-24,2023-12-09,Wedding,6000,24,11.16,0,NotApproved,0,,Langley,dvc_64068
220731,104332,2023-09-14,2023-10-06,Wedding,25000,24,14.27,1,Active,0,,Abbotsford,dvc_66142
220732,106365,2024-06-21,2024-07-10,Wedding,1000,36,12.19,0,NotApproved,0,,Victoria,dvc_18940
220733,106082,2023-10-23,2023-11-09,Debt consolidation,46000,36,11.99,1,Active,0,,Kamloops,dvc_44034
220734,102226,2023-07-03,2023-07-18,Emergency,3000,12,15.76,0,NotApproved,0,,Port Coquitlam,dvc_27755
220735,100746,2023-11-10,2023-12-04,Wedding,27000,12,10.59,1,Closed,0,,Surrey,dvc_52703
220736,103838,2024-01-19,2024-02-04,Car Loan,10000,12,10.15,1,Closed,0,,Vancouver,dvc_55562
220737,101031,2024-05-02,2024-05-21,Emergency,8000,24,10.47,1,Active,1,Location,Surrey,dvc_16319
220738,102104,2023-08-10,2023-08-26,Debt consolidation,3000,60,10.55,1,Active,0,,Vancouver,dvc_76816
220739,100609,2024-02-17,2024-03-11,Car Loan,17000,48,10.04,1,Active,0,,Burnaby,dvc_44609
220740,101998,2024-03-23,2024-04-16,Debt consolidation,48000,36,10.08,1,Active,0,,New Westminster,dvc_63865
220741,105123,2024-10-19,2024-11-09,Debt consolidation,18000,24,10.96,0,NotApproved,0,,Kelowna,dvc_79269
220742,106211,2023-10-16,2023-11-05,Home renovation,16000,36,11.06,1,Active,0,,Maple Ridge,dvc_83299
220743,101457,2024-04-24,2024-05-11,Wedding,5000,48,7.21,0,NotApproved,0,,Vancouver,dvc_50964
220744,100371,2023-09-24,2023-10-12,Car Loan,22000,36,10.69,1,Active,0,,New Westminster,dvc_55360
220745,106707,2024-01-06,2024-01-27,Car Loan,13000,48,11.81,0,NotApproved,0,,Vancouver,dvc_67079
220746,108468,2024-01-26,2024-02-19,Wedding,24000,36,10.33,0,NotApproved,0,,Prince George,dvc_34180
220747,109324,2024-03-25,2024-04-15,Car Loan,29000,36,14.89,1,Default,0,,Vancouver,dvc_94748
220748,100228,2024-11-04,2024-11-22,Medical expenses,27000,60,10.75,0,NotApproved,1,Identity,Surrey,dvc_25054
220749,106851,2025-02-25,2025-03-12,Travel,13000,60,9.18,0,NotApproved,0,,Vancouver,dvc_34883
220750,108755,2024-06-06,2024-07-01,Debt consolidation,48000,36,11.33,0,NotApproved,0,,Vancouver,dvc_77940
220751,108437,2023-06-26,2023-07-15,Debt consolidation,3000,24,11.78,0,NotApproved,0,,Richmond,dvc_90754
220752,100961,2023-12-18,2024-01-09,Debt consolidation,41000,24,7.02,1,Active,0,,Nanaimo,dvc_63047
220753,100824,2024-04-21,2024-05-12,Emergency,7000,48,15.03,1,Active,0,,Richmond,dvc_67748
220754,101706,2023-10-16,2023-11-03,Debt consolidation,49000,36,11.85,0,NotApproved,0,,Vancouver,dvc_38663
220755,101625,2023-10-04,2023-10-29,Debt consolidation,25000,60,12.94,1,Active,0,,Kelowna,dvc_79087
220756,109085,2024-04-03,2024-04-21,Car Loan,28000,60,11.41,1,Active,0,,Vancouver,dvc_29464
220757,105604,2024-11-09,2024-12-03,Debt consolidation,2000,24,10.89,0,NotApproved,0,,Maple Ridge,dvc_23878
220758,102060,2024-07-04,2024-07-27,Debt consolidation,29000,12,10.62,1,Active,0,,Port Coquitlam,dvc_49061
220759,103469,2025-03-07,2025-03-27,Debt consolidation,15000,36,12.49,0,NotApproved,0,,Kelowna,dvc_14821
220760,105595,2023-08-20,2023-09-12,Debt consolidation,24000,48,8.55,0,NotApproved,0,,Richmond,dvc_52091
220761,104231,2024-05-25,2024-06-12,Car Loan,9000,48,11.7,0,NotApproved,0,,Surrey,dvc_64814
220762,103814,2025-02-14,2025-03-05,Emergency,7000,60,12.07,1,Active,0,,Richmond,dvc_84609
220763,100728,2023-08-02,2023-08-17,Car Loan,4000,48,10.77,0,NotApproved,0,,Langley,app_dvc_100728
220764,104344,2024-02-22,2024-03-15,Debt consolidation,7000,60,10.04,1,Active,0,,Abbotsford,dvc_65790
220765,108877,2024-11-12,2024-12-02,Home renovation,19000,24,14.07,0,NotApproved,0,,Vancouver,dvc_96983
220766,104317,2024-12-19,2025-01-09,Emergency,9000,36,11.3,0,NotApproved,1,Identity,Vancouver,dvc_93314
220767,107334,2023-08-16,2023-09-06,Home renovation,6000,12,10.06,1,Closed,0,,Surrey,dvc_61909
220768,104183,2024-10-20,2024-11-05,Debt consolidation,19000,36,11.57,1,Active,0,,Richmond,dvc_21722
220769,109182,2025-03-29,2025-04-16,Car Loan,28000,36,10.96,0,NotApproved,0,,Vancouver,app_dvc_109182
220770,106431,2024-04-08,2024-05-03,Debt consolidation,12000,48,11.51,1,Active,0,,Vancouver,dvc_87194
220771,102197,2025-02-12,2025-02-28,Car Loan,10000,48,10.25,0,NotApproved,0,,Langley,dvc_20146
220772,100327,2025-02-14,2025-03-04,Wedding,17000,36,10.4,1,Active,0,,Vancouver,app_dvc_100327
220773,107852,2023-06-08,2023-06-30,Debt consolidation,22000,24,11.26,1,Active,0,,Burnaby,dvc_78300
220774,108912,2023-10-01,2023-10-24,Car Loan,8000,24,15.65,1,Active,0,,Abbotsford,dvc_82497
220775,105656,2024-02-01,2024-02-20,Debt consolidation,39000,24,10.96,0,NotApproved,0,,Maple Ridge,app_dvc_105656
220776,109833,2023-09-06,2023-09-24,Car Loan,26000,60,11.79,0,NotApproved,0,,Maple Ridge,dvc_86946
